countyCode,districtCode,schoolCode,recordType,charter,testYear,countyName,districtName,schoolName,zipcode
19,64394,6012157,01,0000,2011-2012,Los Angeles,Claremont Unified,Chaparral Elementary,91711
19,64394,6012165,01,0000,2011-2012,Los Angeles,Claremont Unified,Condit Elementary,91711
19,64394,6012173,01,0000,2011-2012,Los Angeles,Claremont Unified,Danbury Special Education,91711
19,64394,6012181,01,0000,2011-2012,Los Angeles,Claremont Unified,Mountain View Elementary,91711
19,64394,6012199,01,0000,2011-2012,Los Angeles,Claremont Unified,Oakmont Elementary,91711
19,64394,6012207,01,0000,2011-2012,Los Angeles,Claremont Unified,Sumner Elementary,91711
19,64394,6012215,01,0000,2011-2012,Los Angeles,Claremont Unified,Sycamore Elementary,91711
19,64394,6012223,01,0000,2011-2012,Los Angeles,Claremont Unified,Vista del Valle Elementary,91711
19,64394,6057541,01,0000,2011-2012,Los Angeles,Claremont Unified,El Roble Intermediate,91711
19,64436,0000000,02,0000,2011-2012,Los Angeles,Covina-Valley Unified,,91723
19,64436,1931617,01,0000,2011-2012,Los Angeles,Covina-Valley Unified,Fairvalley High, Cont.,91722
19,64436,1932086,01,0000,2011-2012,Los Angeles,Covina-Valley Unified,Covina High,91723
19,64436,1936418,01,0000,2011-2012,Los Angeles,Covina-Valley Unified,Northview High,91722
19,64436,1938372,01,0000,2011-2012,Los Angeles,Covina-Valley Unified,South Hills High,91723
19,64436,6012439,01,0000,2011-2012,Los Angeles,Covina-Valley Unified,Barranca Elementary,91723
19,64436,6012447,01,0000,2011-2012,Los Angeles,Covina-Valley Unified,Ben Lomond Elementary,91722
19,64436,6012470,01,0000,2011-2012,Los Angeles,Covina-Valley Unified,Cypress Elementary,91723
19,64436,6012512,01,0000,2011-2012,Los Angeles,Covina-Valley Unified,Grovecenter Elementary,91791
19,64436,6012520,01,0000,2011-2012,Los Angeles,Covina-Valley Unified,Lark Ellen Elementary,91722
19,64436,6012538,01,0000,2011-2012,Los Angeles,Covina-Valley Unified,Las Palmas Intermediate,91722
19,64436,6012546,01,0000,2011-2012,Los Angeles,Covina-Valley Unified,Manzanita Elementary,91722
19,64436,6012553,01,0000,2011-2012,Los Angeles,Covina-Valley Unified,Merwin Elementary,91722
19,64436,6012561,01,0000,2011-2012,Los Angeles,Covina-Valley Unified,Mesa Elementary,91723
19,64436,6012587,01,0000,2011-2012,Los Angeles,Covina-Valley Unified,Rowland Avenue Elementary,91790
19,64436,6012595,01,0000,2011-2012,Los Angeles,Covina-Valley Unified,Sierra Vista Intermediate,91723
19,64436,6012611,01,0000,2011-2012,Los Angeles,Covina-Valley Unified,Traweek Intermediate,91723
19,64436,6012645,01,0000,2011-2012,Los Angeles,Covina-Valley Unified,Workman Avenue Elementary,91723
19,64444,0000000,02,0000,2011-2012,Los Angeles,Culver City Unified,,90232
19,64444,1932201,01,0000,2011-2012,Los Angeles,Culver City Unified,Culver City High,90230
19,64444,1932656,01,0000,2011-2012,Los Angeles,Culver City Unified,Culver Park High,90230
19,64444,6012660,01,0000,2011-2012,Los Angeles,Culver City Unified,Howe (Linwood E.) Elementary,90232
19,64444,6012678,01,0000,2011-2012,Los Angeles,Culver City Unified,El Marino Elementary,90230
19,64444,6012686,01,0000,2011-2012,Los Angeles,Culver City Unified,El Rincon Elementary,90230
19,64444,6012694,01,0000,2011-2012,Los Angeles,Culver City Unified,Farragut Elementary,90230
19,64444,6012702,01,0000,2011-2012,Los Angeles,Culver City Unified,La Ballona Elementary,90232
19,64444,6057608,01,0000,2011-2012,Los Angeles,Culver City Unified,Culver City Middle,90230
19,64451,0000000,02,0000,2011-2012,Los Angeles,Downey Unified,,90241
19,64451,1931625,01,0000,2011-2012,Los Angeles,Downey Unified,Columbus Continuation,90241
19,64451,1932441,01,0000,2011-2012,Los Angeles,Downey Unified,Downey High,90241
19,64451,1939164,01,0000,2011-2012,Los Angeles,Downey Unified,Warren High,90241
19,64451,6012736,01,0000,2011-2012,Los Angeles,Downey Unified,Gauldin Elementary,90242
19,64451,6012744,01,0000,2011-2012,Los Angeles,Downey Unified,Alameda Elementary,90242
19,64451,6012751,01,0000,2011-2012,Los Angeles,Downey Unified,Carpenter Elementary,90242
19,64451,6012777,01,0000,2011-2012,Los Angeles,Downey Unified,Ward Elementary,90242
19,64451,6012785,01,0000,2011-2012,Los Angeles,Downey Unified,Lewis (Ed C.) Elementary,90242
19,64451,6012793,01,0000,2011-2012,Los Angeles,Downey Unified,Unsworth Elementary,90240
19,64451,6012801,01,0000,2011-2012,Los Angeles,Downey Unified,Gallatin Elementary,90240
19,64451,6012819,01,0000,2011-2012,Los Angeles,Downey Unified,Imperial Elementary,90242
19,64451,6012835,01,0000,2011-2012,Los Angeles,Downey Unified,Price Elementary,90240
19,64451,6012868,01,0000,2011-2012,Los Angeles,Downey Unified,Rio Hondo Elementary,90241
19,64451,6012876,01,0000,2011-2012,Los Angeles,Downey Unified,Rio San Gabriel Elementary,90241
19,64451,6012900,01,0000,2011-2012,Los Angeles,Downey Unified,Williams Elementary,90241
19,64451,6057616,01,0000,2011-2012,Los Angeles,Downey Unified,East Middle,90241
19,64451,6057624,01,0000,2011-2012,Los Angeles,Downey Unified,Griffiths Middle,90240
19,64451,6057632,01,0000,2011-2012,Los Angeles,Downey Unified,Edward A. Sussman Middle,90242
19,64451,6057640,01,0000,2011-2012,Los Angeles,Downey Unified,West Middle,90242
19,64451,6114235,01,0000,2011-2012,Los Angeles,Downey Unified,Old River Elementary,90242
19,64469,0000000,02,0000,2011-2012,Los Angeles,Duarte Unified,,91010
19,64469,1932482,01,0000,2011-2012,Los Angeles,Duarte Unified,Duarte High,91010
19,64469,1936079,01,0000,2011-2012,Los Angeles,Duarte Unified,Mt. Olive Alternative Education,91010
19,64469,6012918,01,0000,2011-2012,Los Angeles,Duarte Unified,Andres Duarte Elementary,91010
19,64469,6012926,01,0000,2011-2012,Los Angeles,Duarte Unified,Beardslee Elementary,91010
19,64469,6012934,01,0000,2011-2012,Los Angeles,Duarte Unified,Maxwell Elementary,91010
19,64469,6012942,01,0000,2011-2012,Los Angeles,Duarte Unified,Royal Oaks Elementary,91010
19,64469,6012959,01,0000,2011-2012,Los Angeles,Duarte Unified,Valley View Elementary,91010
19,64469,6057665,01,0000,2011-2012,Los Angeles,Duarte Unified,Northview Intermediate,91010
19,64477,0000000,02,0000,2011-2012,Los Angeles,Eastside Union Elementary,,93535
19,64477,0122929,01,0000,2011-2012,Los Angeles,Eastside Union Elementary,Eastside Academy,93535
19,64477,6012967,01,0000,2011-2012,Los Angeles,Eastside Union Elementary,Eastside Elementary,93535
19,64477,6106421,01,0000,2011-2012,Los Angeles,Eastside Union Elementary,Columbia Elementary,93535
19,64477,6108294,01,0000,2011-2012,Los Angeles,Eastside Union Elementary,Cole (Gifford C.) Middle,93535
19,64477,6114227,01,0000,2011-2012,Los Angeles,Eastside Union Elementary,Tierra Bonita Elementary,93535
19,64485,0000000,02,0000,2011-2012,Los Angeles,East Whittier City Elementary,,90605
19,64485,6012975,01,0000,2011-2012,Los Angeles,East Whittier City Elementary,Ceres Elementary,90604
19,64485,6012991,01,0000,2011-2012,Los Angeles,East Whittier City Elementary,East Whittier Middle,90605
19,64485,6013007,01,0000,2011-2012,Los Angeles,East Whittier City Elementary,Evergreen Elementary,90602
19,64485,6013015,01,0000,2011-2012,Los Angeles,East Whittier City Elementary,Granada Middle,90604
19,64485,6013023,01,0000,2011-2012,Los Angeles,East Whittier City Elementary,Hillview Middle,90604
19,64485,6013031,01,0000,2011-2012,Los Angeles,East Whittier City Elementary,La Colima Elementary,90604
19,64485,6013049,01,0000,2011-2012,Los Angeles,East Whittier City Elementary,Laurel Elementary,90605
19,64485,6013072,01,0000,2011-2012,Los Angeles,East Whittier City Elementary,Mulberry Elementary,90605
19,64485,6013080,01,0000,2011-2012,Los Angeles,East Whittier City Elementary,Murphy Ranch Elementary,90603
19,64485,6013098,01,0000,2011-2012,Los Angeles,East Whittier City Elementary,Ocean View Elementary,90605
19,64485,6013106,01,0000,2011-2012,Los Angeles,East Whittier City Elementary,Orchard Dale Elementary,90604
19,64485,6013114,01,0000,2011-2012,Los Angeles,East Whittier City Elementary,Scott Avenue Elementary,90604
19,64485,6089148,01,0000,2011-2012,Los Angeles,East Whittier City Elementary,Leffingwell Elementary,90603
19,64501,0000000,02,0000,2011-2012,Los Angeles,El Monte City Elementary,,91731
19,64501,0000001,01,0000,2011-2012,Los Angeles,El Monte City Elementary,District Students in NPS,91731
19,64501,6013130,01,0000,2011-2012,Los Angeles,El Monte City Elementary,Cherrylee Elementary,91732
19,64501,6013148,01,0000,2011-2012,Los Angeles,El Monte City Elementary,Cleminson Elementary,91780
19,64501,6013155,01,0000,2011-2012,Los Angeles,El Monte City Elementary,Columbia Elementary,91731
19,64501,6013163,01,0000,2011-2012,Los Angeles,El Monte City Elementary,Cortada Elementary,91733
19,64501,6013171,01,0000,2011-2012,Los Angeles,El Monte City Elementary,Durfee Elementary,91732
19,64501,6013189,01,0000,2011-2012,Los Angeles,El Monte City Elementary,Shirpser Elementary,91731
19,64501,6013197,01,0000,2011-2012,Los Angeles,El Monte City Elementary,Gidley Elementary,91731
19,64501,6013205,01,0000,2011-2012,Los Angeles,El Monte City Elementary,Legore Elementary,91731
19,64501,6013221,01,0000,2011-2012,Los Angeles,El Monte City Elementary,New Lexington Elementary,91733
19,64501,6013247,01,0000,2011-2012,Los Angeles,El Monte City Elementary,Potrero Elementary,91733
19,64501,6013254,01,0000,2011-2012,Los Angeles,El Monte City Elementary,Rio Hondo Elementary,91006
19,64501,6013262,01,0000,2011-2012,Los Angeles,El Monte City Elementary,Rio Vista Elementary,91731
19,64501,6013270,01,0000,2011-2012,Los Angeles,El Monte City Elementary,Thompson Elementary (Oh),91732
19,64501,6013288,01,0000,2011-2012,Los Angeles,El Monte City Elementary,Wilkerson Elementary,91733
19,64501,6013296,01,0000,2011-2012,Los Angeles,El Monte City Elementary,Wright Elementary,91732
19,64519,0000000,02,0000,2011-2012,Los Angeles,El Monte Union High,,91731
19,64519,1930320,01,0000,2011-2012,Los Angeles,El Monte Union High,Arroyo High,91732
19,64519,1932664,01,0000,2011-2012,Los Angeles,El Monte Union High,El Monte High,91731
19,64519,1932680,01,0000,2011-2012,Los Angeles,El Monte Union High,Mountain View High,91732
19,64519,1937481,01,0000,2011-2012,Los Angeles,El Monte Union High,Rosemead High,91770
19,64519,1938919,01,0000,2011-2012,Los Angeles,El Monte Union High,Fernando R. Ledesma Continuation,91732
19,64519,1995661,01,0000,2011-2012,Los Angeles,El Monte Union High,South El Monte High,91733
19,64519,1996123,01,0000,2011-2012,Los Angeles,El Monte Union High,El Monte Union Community Day,91732
19,64527,0000000,02,0000,2011-2012,Los Angeles,El Rancho Unified,,90660
19,64527,0118547,01,0000,2011-2012,Los Angeles,El Rancho Unified,Eugene A. Obregon,90660
19,64527,1932698,01,0000,2011-2012,Los Angeles,El Rancho Unified,Salazar (Ruben) Continuation,90660
19,64527,1932706,01,0000,2011-2012,Los Angeles,El Rancho Unified,El Rancho High,90660
19,64527,6013304,01,0000,2011-2012,Los Angeles,El Rancho Unified,Birney (Alice M.) Elementary,90660
19,64527,6013312,01,0000,2011-2012,Los Angeles,El Rancho Unified,Durfee Elementary,90660
19,64527,6013338,01,0000,2011-2012,Los Angeles,El Rancho Unified,Lawrence T. Magee Elementary,90660
19,64527,6013353,01,0000,2011-2012,Los Angeles,El Rancho Unified,North Ranchito Elementary,90660
19,64527,6013379,01,0000,2011-2012,Los Angeles,El Rancho Unified,Rio Vista Elementary,90660
19,64527,6013387,01,0000,2011-2012,Los Angeles,El Rancho Unified,Rivera Elementary,90660
19,64527,6013403,01,0000,2011-2012,Los Angeles,El Rancho Unified,South Ranchito Elementary,90660
19,64527,6013411,01,0000,2011-2012,Los Angeles,El Rancho Unified,Valencia Elementary,90660
19,64527,6057681,01,0000,2011-2012,Los Angeles,El Rancho Unified,Burke (Osburn) Middle,90660
19,64527,6061287,01,0000,2011-2012,Los Angeles,El Rancho Unified,North Park Middle,90660
19,64527,6061295,01,0000,2011-2012,Los Angeles,El Rancho Unified,Rivera Middle,90660
19,64535,0000000,02,0000,2011-2012,Los Angeles,El Segundo Unified,,90245
19,64535,1930353,01,0000,2011-2012,Los Angeles,El Segundo Unified,Arena High (Continuation),90245
19,64535,1932763,01,0000,2011-2012,Los Angeles,El Segundo Unified,El Segundo High,90245
19,64535,6013429,01,0000,2011-2012,Los Angeles,El Segundo Unified,Center Street Elementary,90245
19,64535,6013452,01,0000,2011-2012,Los Angeles,El Segundo Unified,El Segundo Middle,90245
19,64535,6116248,01,0000,2011-2012,Los Angeles,El Segundo Unified,Richmond Street Elementary,90245
19,64550,0000000,02,0000,2011-2012,Los Angeles,Garvey Elementary,,91770
19,64550,0000001,01,0000,2011-2012,Los Angeles,Garvey Elementary,District Students in NPS,91770
19,64550,6013510,01,0000,2011-2012,Los Angeles,Garvey Elementary,Dewey Avenue Elementary,91776
19,64550,6013528,01,0000,2011-2012,Los Angeles,Garvey Elementary,Rice (Eldridge) Elementary,91770
19,64550,6013536,01,0000,2011-2012,Los Angeles,Garvey Elementary,Sanchez (George I.) Elementary,91770
19,64550,6013544,01,0000,2011-2012,Los Angeles,Garvey Elementary,Willard (Frances E.) Elementary,91770
19,64550,6013551,01,0000,2011-2012,Los Angeles,Garvey Elementary,Hillcrest Elementary,91755
19,64550,6013585,01,0000,2011-2012,Los Angeles,Garvey Elementary,Monterey Vista Elementary,91755
19,64550,6013593,01,0000,2011-2012,Los Angeles,Garvey Elementary,Emerson (Ralph Waldo) Elementary,91770
19,64550,6013601,01,0000,2011-2012,Los Angeles,Garvey Elementary,Garvey (Richard) Intermediate,91770
19,64550,6101497,01,0000,2011-2012,Los Angeles,Garvey Elementary,Temple (Roger W.) Intermediate,91770
19,64550,6105886,01,0000,2011-2012,Los Angeles,Garvey Elementary,Bitely (Arlene) Elementary,91770
19,64568,0000000,02,0000,2011-2012,Los Angeles,Glendale Unified,,91206
19,64568,0000001,01,0000,2011-2012,Los Angeles,Glendale Unified,District Students in NPS,91206
19,64568,1932144,01,0000,2011-2012,Los Angeles,Glendale Unified,Crescenta Valley High,91214
19,64568,1933472,01,0000,2011-2012,Los Angeles,Glendale Unified,Daily (Allan F.) High, Cont.,91206
19,64568,1933530,01,0000,2011-2012,Los Angeles,Glendale Unified,Glendale High,91205
19,64568,1934082,01,0000,2011-2012,Los Angeles,Glendale Unified,Herbert Hoover High,91202
19,64568,1995497,01,0000,2011-2012,Los Angeles,Glendale Unified,Verdugo Academy,91214
19,64568,1996131,01,0000,2011-2012,Los Angeles,Glendale Unified,Clark (A.W.) Magnet High,91214
19,64568,1996156,01,0000,2011-2012,Los Angeles,Glendale Unified,Jewel City Community Day,91204
19,64568,6013619,01,0000,2011-2012,Los Angeles,Glendale Unified,Balboa Elementary,91201
19,64568,6013627,01,0000,2011-2012,Los Angeles,Glendale Unified,Cerritos Elementary,91205
19,64568,6013635,01,0000,2011-2012,Los Angeles,Glendale Unified,Columbus Elementary,91203
19,64568,6013643,01,0000,2011-2012,Los Angeles,Glendale Unified,Dunsmore Elementary,91214
19,64568,6013650,01,0000,2011-2012,Los Angeles,Glendale Unified,Edison (Thomas) Elementary,91204
19,64568,6013676,01,0000,2011-2012,Los Angeles,Glendale Unified,Franklin (Benjamin) Elementary,91201
19,64568,6013684,01,0000,2011-2012,Los Angeles,Glendale Unified,Fremont (John C.) Elementary,91208
19,64568,6013692,01,0000,2011-2012,Los Angeles,Glendale Unified,Glenoaks Elementary,91206
19,64568,6013718,01,0000,2011-2012,Los Angeles,Glendale Unified,Jefferson (Thomas) Elementary,91201
19,64568,6013726,01,0000,2011-2012,Los Angeles,Glendale Unified,Mark Keppel Elementary,91202
19,64568,6013734,01,0000,2011-2012,Los Angeles,Glendale Unified,La Crescenta Elementary,91214
19,64568,6013742,01,0000,2011-2012,Los Angeles,Glendale Unified,Lincoln (Abraham) Elementary,91214
19,64568,6013767,01,0000,2011-2012,Los Angeles,Glendale Unified,Horace Mann Elementary,91205
19,64568,6013775,01,0000,2011-2012,Los Angeles,Glendale Unified,John Marshall Elementary,91205
19,64568,6013783,01,0000,2011-2012,Los Angeles,Glendale Unified,Monte Vista Elementary,91214
19,64568,6013809,01,0000,2011-2012,Los Angeles,Glendale Unified,Mountain Avenue Elementary,91214
19,64568,6013817,01,0000,2011-2012,Los Angeles,Glendale Unified,Muir (John) Elementary,91205
19,64568,6013825,01,0000,2011-2012,Los Angeles,Glendale Unified,Valley View Elementary,91214
19,64568,6013833,01,0000,2011-2012,Los Angeles,Glendale Unified,Verdugo Woodlands Elementary,91208
19,64568,6013841,01,0000,2011-2012,Los Angeles,Glendale Unified,R. D. White Elementary,91206
19,64568,6057715,01,0000,2011-2012,Los Angeles,Glendale Unified,Theodore Roosevelt Middle,91206
19,64568,6057723,01,0000,2011-2012,Los Angeles,Glendale Unified,Eleanor J. Toll Middle,91202
19,64568,6061303,01,0000,2011-2012,Los Angeles,Glendale Unified,Rosemont Middle,91214
19,64568,6061311,01,0000,2011-2012,Los Angeles,Glendale Unified,Woodrow Wilson Middle,91206
19,64568,6099022,01,0000,2011-2012,Los Angeles,Glendale Unified,College View,91207
19,64576,0000000,02,0000,2011-2012,Los Angeles,Glendora Unified,,91741
19,64576,1933597,01,0000,2011-2012,Los Angeles,Glendora Unified,Glendora High,91741
19,64576,1939677,01,0000,2011-2012,Los Angeles,Glendora Unified,Whitcomb Continuation High,91740
19,64576,6013866,01,0000,2011-2012,Los Angeles,Glendora Unified,Cullen Elementary,91741
19,64576,6013882,01,0000,2011-2012,Los Angeles,Glendora Unified,La Fetra Elementary,91741
19,64576,6013908,01,0000,2011-2012,Los Angeles,Glendora Unified,Sellers Elementary,91741
19,64576,6013916,01,0000,2011-2012,Los Angeles,Glendora Unified,Stanton Elementary,91740
19,64576,6013924,01,0000,2011-2012,Los Angeles,Glendora Unified,Sutherland Elementary,91740
19,64576,6057731,01,0000,2011-2012,Los Angeles,Glendora Unified,Goddard Middle,91741
19,64576,6061329,01,0000,2011-2012,Los Angeles,Glendora Unified,Sandburg Middle,91741
19,64584,0000000,02,0000,2011-2012,Los Angeles,Gorman Elementary,,93243
19,64584,6013940,01,0000,2011-2012,Los Angeles,Gorman Elementary,Gorman Elementary,93243
19,64584,0000000,02,0285,2011-2012,Los Angeles,Gorman Learning Center,,92347
19,64584,1996305,09,0285,2011-2012,Los Angeles,Gorman Learning Center,Gorman Learning Center,92347
19,64592,0000000,02,0000,2011-2012,Los Angeles,Hawthorne,,90250
19,64592,6013957,01,0000,2011-2012,Los Angeles,Hawthorne,Eucalyptus,90250
19,64592,6013965,01,0000,2011-2012,Los Angeles,Hawthorne,Hawthorne Middle,90250
19,64592,6013973,01,0000,2011-2012,Los Angeles,Hawthorne,Jefferson,90250
19,64592,6013981,01,0000,2011-2012,Los Angeles,Hawthorne,Ramona,90250
19,64592,6013999,01,0000,2011-2012,Los Angeles,Hawthorne,Washington,90250
19,64592,6014013,01,0000,2011-2012,Los Angeles,Hawthorne,York,90250
